K,Fold,Epoch,Batch,Dropout,Train Accuracy,Val Accuracy,Test Accuracy,Train Loss,Val Loss,Precision,Recall,Durasi (detik)
3,2,30,64,0.5,0.8737443089485168,0.8301346302032471,0.8412017226219177,0.3083103597164154,0.3969265222549438,0.8673359437430228,0.8301346319106273,527.9820041656494
3,3,30,64,0.5,0.8697488307952881,0.8582068085670471,0.8769670724868774,0.3062411546707153,0.3181698620319366,0.8732280076237414,0.8582068175307934,484.9881691932678
5,1,10,16,0.2,0.8670091032981873,0.844391405582428,0.8472553491592407,0.3250158429145813,0.3355389833450317,0.8609820051167345,0.8443914081145585,249.1273968219757
5,2,10,16,0.2,0.8659626841545105,0.8448687195777893,0.825775682926178,0.3195095956325531,0.3591561317443847,0.8752558700670905,0.8448687350835322,262.53896737098694
5,3,10,16,0.2,0.8661529421806335,0.8248209953308105,0.8472553491592407,0.3177398443222046,0.3954060077667236,0.8583911899177078,0.8248210023866348,273.0215449333191
5,4,10,16,0.2,0.8404680490493774,0.8181384205818176,0.8221957087516785,0.3693972527980804,0.4131320714950561,0.863653847381179,0.8181384248210024,253.09848880767825
5,5,10,16,0.2,0.83875572681427,0.8361986875534058,0.8400954604148865,0.3806596994400024,0.3764930367469787,0.85206856319353,0.8361986628462273,248.5666661262512
5,1,10,16,0.3,0.8524543642997742,0.8386634588241577,0.8305489420890808,0.344763696193695,0.3645385205745697,0.875234236448645,0.8386634844868736,255.2989625930786
5,2,10,16,0.3,0.8613964915275574,0.8477327227592468,0.8245823383331299,0.3292069137096405,0.3429961502552032,0.8678577545839818,0.8477326968973747,254.80646872520447
5,3,10,16,0.3,0.842751145362854,0.8157517910003662,0.819809079170227,0.376503974199295,0.3967858254909515,0.8451745525159988,0.8157517899761336,270.7974591255188
5,4,10,16,0.3,0.827625572681427,0.8295942544937134,0.819809079170227,0.3954085409641266,0.3880086243152618,0.8642047519301563,0.8295942720763723,273.45680832862854
5,5,10,16,0.3,0.82781583070755,0.8242598176002502,0.8162291049957275,0.4018219709396362,0.3813316524028778,0.8419640188147263,0.8242597898758357,242.92704844474792
5,1,10,16,0.5,0.8532153964042664,0.8610978722572327,0.8651551604270935,0.3423009514808655,0.3096034824848175,0.8765996235646044,0.8610978520286396,232.5268831253052
5,2,10,16,0.5,0.8519787192344666,0.8625298142433167,0.8293555974960327,0.3462323844432831,0.321685642004013,0.8725807923139375,0.8625298329355608,229.966920375824
5,3,10,16,0.5,0.8431316614151001,0.8338901996612549,0.8568019270896912,0.3806838989257812,0.3680374920368194,0.8418492576652213,0.833890214797136,266.6336672306061
5,4,10,16,0.5,0.8475075960159302,0.8539379239082336,0.8699284195899963,0.3529029190540313,0.3312706649303436,0.8736513743461288,0.8539379474940334,215.2366755008697
5,5,10,16,0.5,0.8601598143577576,0.8385864496231079,0.8448687195777893,0.3298816978931427,0.3598631024360657,0.8634389248991177,0.8385864374403056,306.6528868675232
5,1,10,32,0.2,0.8459855318069458,0.8577565550804138,0.8520286679267883,0.355390727519989,0.3202778100967407,0.8720559999601232,0.8577565632458234,178.15241932868958
5,2,10,32,0.2,0.842751145362854,0.8219570517539978,0.7863962054252625,0.3552672266960144,0.3755913078784942,0.8585203654002309,0.8219570405727924,177.9210033416748
5,3,10,32,0.2,0.8500760793685913,0.8324582576751709,0.8484486937522888,0.3508979976177215,0.3658862113952636,0.8484362965033821,0.8324582338902148,175.9727327823639
5,4,10,32,0.2,0.8378044366836548,0.8276849389076233,0.8329355716705322,0.3660599887371063,0.3813090920448303,0.8619582508140259,0.8276849642004773,166.9604046344757
5,5,10,32,0.2,0.8395167589187622,0.8299904465675354,0.8210023641586304,0.3704599142074585,0.380622535943985,0.8604344750059274,0.8299904489016237,173.01921582221985
5,1,10,32,0.3,0.8330479264259338,0.8620525002479553,0.8603818416595459,0.3820110857486725,0.3191157281398773,0.870279098399169,0.8620525059665871,180.34531569480896
5,2,10,32,0.3,0.8562595248222351,0.852983295917511,0.8389021754264832,0.3393559455871582,0.3171271681785583,0.8636019188797324,0.8529832935560859,170.14883518218994
5,3,10,32,0.3,0.8566400408744812,0.8348448872566223,0.8568019270896912,0.338929533958435,0.3614818155765533,0.854985972887698,0.8348448687350836,174.20430326461792
5,4,10,32,0.3,0.8477929830551147,0.8696897625923157,0.8782815933227539,0.3494637906551361,0.3062556087970733,0.8740827207190818,0.8696897374701671,171.3403263092041
5,5,10,32,0.3,0.846936821937561,0.8299904465675354,0.836515486240387,0.3503402173519134,0.3705767393112182,0.8544764416684508,0.8299904489016237,178.20459079742432
5,1,10,32,0.5,0.8459855318069458,0.8386634588241577,0.8293555974960327,0.3590047061443329,0.3602297306060791,0.855472348958532,0.8386634844868736,180.8530066013336
5,2,10,32,0.5,0.8495053052902222,0.8682577610015869,0.8424820899963379,0.3549573123455047,0.3117185831069946,0.8672254884840017,0.8682577565632458,190.4000079631805
5,3,10,32,0.5,0.8555936217308044,0.8238663673400879,0.8472553491592407,0.3450202345848083,0.3920230865478515,0.8523961741078124,0.8238663484486873,176.07363319396973
5,4,10,32,0.5,0.838565468788147,0.8405727744102478,0.8508353233337402,0.365739643573761,0.3506713807582855,0.845060169995228,0.8405727923627685,178.72601771354675
5,5,10,32,0.5,0.8399924039840698,0.7893982529640198,0.7935560941696167,0.3647924065589905,0.4556034505367279,0.8489554744657853,0.7893982808022922,171.194007396698
5,1,10,64,0.2,0.8374239206314087,0.8248209953308105,0.8042959570884705,0.3664782643318176,0.3808950185775757,0.8552232479037842,0.8248210023866348,153.48836827278137
5,2,10,64,0.2,0.8157343864440918,0.8458234071731567,0.8305489420890808,0.4146374464035034,0.3694618940353393,0.8493354570653676,0.8458233890214797,161.41596865653992
5,3,10,64,0.2,0.8286719918251038,0.7842482328414917,0.801909327507019,0.3892297446727752,0.4665378332138061,0.8297372077103912,0.7842482100238664,160.64891576766968
5,4,10,64,0.2,0.8350456357002258,0.8338901996612549,0.8424820899963379,0.373550146818161,0.3557253181934356,0.8467699750626501,0.833890214797136,157.1808557510376
5,5,10,64,0.2,0.5156963467597961,0.3027698099613189,0.3031026124954223,0.693583607673645,0.7638595700263977,0.0916695630121628,0.3027698185291309,168.7828230857849
5,1,10,64,0.3,0.8229642510414124,0.8315035700798035,0.8269689679145813,0.3985300660133362,0.3958030641078949,0.8472168972777848,0.8315035799522673,160.09330368041992
5,2,10,64,0.3,0.8355212807655334,0.8095465302467346,0.7863962054252625,0.3785890340805053,0.422968327999115,0.8548809872197675,0.809546539379475,150.4388566017151
5,3,10,64,0.3,0.8348553776741028,0.8424820899963379,0.8329355716705322,0.3724614679813385,0.3769353628158569,0.8559026948002703,0.8424821002386634,165.30444526672363
5,4,10,64,0.3,0.8150684833526611,0.8324582576751709,0.8293555974960327,0.4090142250061035,0.3703394830226898,0.843615619017684,0.8324582338902148,168.58727717399597
5,5,10,64,0.3,0.8345699906349182,0.8366762399673462,0.836515486240387,0.3752698898315429,0.3636292815208435,0.8445766382771417,0.836676217765043,178.5530333518982
5,1,10,64,0.5,0.8311453461647034,0.8233889937400818,0.8066825866699219,0.3805818855762481,0.3835391402244568,0.8540422062594121,0.8233890214797136,157.70258140563965
5,2,10,64,0.5,0.8181126117706299,0.7747016549110413,0.7505966424942017,0.4121094644069671,0.4620689749717712,0.8420238519928028,0.7747016706443914,158.82773566246033
5,3,10,64,0.5,0.8118340969085693,0.8214797377586365,0.8341288566589355,0.422453910112381,0.4009334146976471,0.8347900447815452,0.8214797136038187,163.2743377685547
5,4,10,64,0.5,0.7807267904281616,0.7928401231765747,0.8078758716583252,0.4761799275875091,0.4433234333992004,0.819495702737612,0.7928400954653938,163.04604649543762
5,5,10,64,0.5,0.8161149024963379,0.7058261632919312,0.7136037945747375,0.4156947433948517,0.5416687726974487,0.822137516149888,0.7058261700095511,169.4418706893921
5,1,20,16,0.2,0.873192548751831,0.8658711314201355,0.8687350749969482,0.2987148463726043,0.3067416846752167,0.8846212136349787,0.8658711217183771,587.3802835941315
5,2,20,16,0.2,0.8807077407836914,0.8439140915870667,0.8305489420890808,0.2812009453773498,0.3153614997863769,0.8683271427517687,0.8439140811455847,473.42101216316223
5,3,20,16,0.2,0.8844178318977356,0.8353222012519836,0.8556085824966431,0.2840614914894104,0.3541564643383026,0.862269064101654,0.8353221957040573,485.7665140628815
5,4,20,16,0.2,0.8754756450653076,0.8682577610015869,0.8770883083343506,0.2892387509346008,0.3155920505523681,0.8861099797315086,0.8682577565632458,525.7784588336945
5,5,20,16,0.2,0.8822298049926758,0.8753581643104553,0.8842481970787048,0.2755696177482605,0.2879262268543243,0.8832096107515426,0.8753581661891118,476.0072379112244
5,1,20,16,0.3,0.755993127822876,0.3031026124954223,0.3054892718791961,0.4751598536968231,0.7907059788703918,0.0918712014627394,0.3031026252983294,500.6068241596222
5,2,20,16,0.3,0.8812785148620605,0.8663484454154968,0.8556085824966431,0.2898111939430237,0.3055610954761505,0.881801306622309,0.8663484486873508,467.5160245895386
5,3,20,16,0.3,0.8565449118614197,0.8229116797447205,0.8353222012519836,0.3411061763763428,0.364169716835022,0.845373963277637,0.8229116945107399,434.5479896068573
5,4,20,16,0.3,0.8833714127540588,0.8668257594108582,0.8770883083343506,0.2851243317127228,0.3168326318264007,0.8818135222534914,0.8668257756563246,469.6327228546143
