K,Fold,Epoch,Batch,Dropout,Label,Precision,Recall,F1-Score,Support
5,3,20,32,0.3,asli,0.939297124600639,0.8054794520547945,0.8672566371681416,1460.0
5,3,20,32,0.3,palsu,0.6631079478054567,0.8803149606299212,0.7564276048714479,635.0
5,4,20,32,0.3,asli,0.9495268138801262,0.8246575342465754,0.8826979472140762,1460.0
5,4,20,32,0.3,palsu,0.6904474002418379,0.8992125984251969,0.7811217510259918,635.0
5,5,20,32,0.3,asli,0.939117199391172,0.8452054794520548,0.889689978370584,1460.0
5,5,20,32,0.3,palsu,0.7102564102564103,0.8738170347003155,0.7835926449787836,634.0
5,1,20,32,0.5,asli,0.9267945984363894,0.8931506849315068,0.9096616672479944,1460.0
5,1,20,32,0.5,palsu,0.7732558139534884,0.8377952755905512,0.8042328042328042,635.0
5,2,20,32,0.5,asli,0.9619834710743802,0.7972602739726027,0.8719101123595505,1460.0
5,2,20,32,0.5,palsu,0.6655367231638418,0.9275590551181102,0.775,635.0
5,3,20,32,0.5,asli,0.9373531714956932,0.8198630136986301,0.8746803069053708,1460.0
5,3,20,32,0.5,palsu,0.6784841075794621,0.8740157480314961,0.7639366827253957,635.0
5,4,20,32,0.5,asli,0.9682926829268292,0.8157534246575342,0.8855018587360595,1460.0
5,4,20,32,0.5,palsu,0.6890173410404624,0.9385826771653544,0.7946666666666666,635.0
5,5,20,32,0.5,asli,0.946768060836502,0.8527397260273972,0.8972972972972973,1460.0
5,5,20,32,0.5,palsu,0.72400513478819,0.889589905362776,0.7983014861995754,634.0
5,1,20,64,0.2,asli,0.9441340782122905,0.8102739726027397,0.8720973092517508,1460.0
5,1,20,64,0.2,palsu,0.671021377672209,0.889763779527559,0.7650643195666892,635.0
5,2,20,64,0.2,asli,0.9412673879443586,0.8342465753424657,0.8845315904139434,1460.0
5,2,20,64,0.2,palsu,0.6978776529338327,0.8803149606299212,0.7785515320334262,635.0
5,3,20,64,0.2,asli,0.9477674810446504,0.7705479452054794,0.8500188893086513,1460.0
5,3,20,64,0.2,palsu,0.6310572687224669,0.9023622047244094,0.7427090084251459,635.0
5,4,20,64,0.2,asli,0.9255079006772008,0.8424657534246576,0.8820365722481176,1460.0
5,4,20,64,0.2,palsu,0.6997389033942559,0.8440944881889764,0.7651677373304783,635.0
5,5,20,64,0.2,asli,0.9314456035767512,0.8561643835616438,0.8922198429693077,1460.0
5,5,20,64,0.2,palsu,0.7207446808510638,0.8548895899053628,0.7821067821067821,634.0
5,1,20,64,0.3,asli,0.9249823071479124,0.8952054794520548,0.9098503306648102,1460.0
5,1,20,64,0.3,palsu,0.7756598240469208,0.8330708661417323,0.8033409263477601,635.0
5,2,20,64,0.3,asli,0.9526484751203852,0.813013698630137,0.877309682187731,1460.0
5,2,20,64,0.3,palsu,0.6784452296819788,0.9070866141732284,0.7762803234501348,635.0
5,3,20,64,0.3,asli,0.9301611665387568,0.8301369863013699,0.8773072747014115,1460.0
5,3,20,64,0.3,palsu,0.6868686868686869,0.8566929133858268,0.7624386825508059,635.0
5,4,20,64,0.3,asli,0.9601659751037344,0.7924657534246575,0.8682926829268293,1460.0
5,4,20,64,0.3,palsu,0.6595505617977528,0.9244094488188976,0.7698360655737705,635.0
5,5,20,64,0.3,asli,0.9477668433005298,0.8575342465753425,0.9003955411722402,1460.0
5,5,20,64,0.3,palsu,0.7309184993531694,0.8911671924290221,0.8031272210376688,634.0
5,1,20,64,0.5,asli,0.9410852713178296,0.8315068493150685,0.8829090909090909,1460.0
5,1,20,64,0.5,palsu,0.6944099378881987,0.8803149606299212,0.7763888888888889,635.0
5,2,20,64,0.5,asli,0.9437689969604864,0.8506849315068493,0.8948126801152738,1460.0
5,2,20,64,0.5,palsu,0.7201540436456996,0.8834645669291339,0.7934936350777935,635.0
5,3,20,64,0.5,asli,0.8972746331236897,0.8794520547945206,0.8882739536492563,1460.0
5,3,20,64,0.5,palsu,0.7349397590361446,0.768503937007874,0.7513471901462664,635.0
5,4,20,64,0.5,asli,0.9502369668246444,0.8239726027397261,0.8826118855465884,1460.0
5,4,20,64,0.5,palsu,0.6899879372738239,0.9007874015748032,0.7814207650273224,635.0
5,5,20,64,0.5,asli,0.9361544172234596,0.8636986301369863,0.8984681154257214,1460.0
5,5,20,64,0.5,palsu,0.7336010709504686,0.8643533123028391,0.7936278059377263,634.0
5,1,30,16,0.2,asli,0.9517296862429606,0.8102739726027397,0.875323714391417,1460.0
5,1,30,16,0.2,palsu,0.6748826291079812,0.905511811023622,0.773369199731002,635.0
5,2,30,16,0.2,asli,0.9396615158204562,0.8746575342465753,0.9059950336998936,1460.0
5,2,30,16,0.2,palsu,0.751358695652174,0.8708661417322835,0.8067104303428154,635.0
5,3,30,16,0.2,asli,0.9444444444444444,0.8383561643835616,0.888243831640058,1460.0
5,3,30,16,0.2,palsu,0.704630788485607,0.8866141732283465,0.7852161785216178,635.0
5,4,30,16,0.2,asli,0.9519450800915332,0.8547945205479452,0.9007578491519308,1460.0
5,4,30,16,0.2,palsu,0.7295918367346939,0.9007874015748032,0.8062015503875969,635.0
5,5,30,16,0.2,asli,0.9332344213649852,0.8616438356164383,0.896011396011396,1460.0
5,5,30,16,0.2,palsu,0.7292225201072386,0.8580441640378549,0.7884057971014493,634.0
5,1,30,16,0.3,asli,0.946980854197349,0.8808219178082192,0.9127040454222852,1460.0
5,1,30,16,0.3,palsu,0.7639077340569878,0.8866141732283465,0.8206997084548106,635.0
5,2,30,16,0.3,asli,0.9546204620462048,0.7924657534246575,0.8660179640718563,1460.0
5,2,30,16,0.3,palsu,0.6568516421291053,0.9133858267716536,0.764163372859025,635.0
5,3,30,16,0.3,asli,0.918978102189781,0.8623287671232877,0.8897526501766785,1460.0
5,3,30,16,0.3,palsu,0.7227586206896551,0.8251968503937008,0.7705882352941177,635.0
5,4,30,16,0.3,asli,0.9444444444444444,0.8616438356164383,0.9011461318051576,1460.0
5,4,30,16,0.3,palsu,0.7352555701179554,0.8834645669291339,0.8025751072961373,635.0
5,5,30,16,0.3,asli,0.9485842026825634,0.8719178082191781,0.9086366880799428,1460.0
5,5,30,16,0.3,palsu,0.7513297872340425,0.8911671924290221,0.8152958152958153,634.0
5,1,30,16,0.5,asli,0.9365537130497475,0.8897260273972603,0.9125395152792412,1460.0
5,1,30,16,0.5,palsu,0.7725988700564972,0.8614173228346457,0.8145941921072226,635.0
5,2,30,16,0.5,asli,0.9666666666666668,0.8143835616438356,0.8840148698884759,1460.0
5,2,30,16,0.5,palsu,0.6867052023121387,0.9354330708661416,0.792,635.0
5,3,30,16,0.5,asli,0.9541432019308126,0.8123287671232877,0.877543470218276,1460.0
5,3,30,16,0.5,palsu,0.6784037558685446,0.9102362204724408,0.777404169468729,635.0
5,4,30,16,0.5,asli,0.9482758620689656,0.8664383561643836,0.905511811023622,1460.0
5,4,30,16,0.5,palsu,0.7437582128777924,0.8913385826771654,0.8108882521489972,635.0
5,5,30,16,0.5,asli,0.9296296296296296,0.8595890410958904,0.8932384341637011,1460.0
5,5,30,16,0.5,palsu,0.7244623655913979,0.8501577287066246,0.7822931785195936,634.0
5,1,30,32,0.2,asli,0.951937984496124,0.8410958904109589,0.893090909090909,1460.0
5,1,30,32,0.2,palsu,0.7118012422360248,0.9023622047244094,0.7958333333333333,635.0
5,2,30,32,0.2,asli,0.946070878274268,0.8410958904109589,0.8905003625815808,1460.0
5,2,30,32,0.2,palsu,0.7089084065244667,0.889763779527559,0.7891061452513967,635.0
5,3,30,32,0.2,asli,0.9379652605459056,0.7767123287671233,0.849756463094792,1460.0
5,3,30,32,0.2,palsu,0.6320541760722348,0.8818897637795275,0.7363576594345825,635.0
5,4,30,32,0.2,asli,0.9574961360123648,0.8486301369863014,0.8997821350762527,1460.0
5,4,30,32,0.2,palsu,0.7240948813982522,0.9133858267716536,0.807799442896936,635.0
5,5,30,32,0.2,asli,0.9130434782608696,0.8917808219178082,0.9022869022869024,1460.0
5,5,30,32,0.2,palsu,0.7634730538922155,0.804416403785489,0.783410138248848,634.0
5,1,30,32,0.3,asli,0.9493575207860924,0.8602739726027397,0.9026230686309736,1460.0
5,1,30,32,0.3,palsu,0.7357512953367875,0.8944881889763779,0.8073916133617626,635.0
5,2,30,32,0.3,asli,0.9362637362637364,0.8753424657534247,0.9047787610619468,1460.0
5,2,30,32,0.3,palsu,0.7506849315068493,0.862992125984252,0.802930402930403,635.0
5,3,30,32,0.3,asli,0.951114922813036,0.7595890410958904,0.8446306169078446,1460.0
5,3,30,32,0.3,palsu,0.6221743810548978,0.9102362204724408,0.7391304347826086,635.0
5,4,30,32,0.3,asli,0.9583666933546836,0.8198630136986301,0.8837209302325582,1460.0
5,4,30,32,0.3,palsu,0.6891252955082743,0.9181102362204724,0.787305874409183,635.0
5,5,30,32,0.3,asli,0.9447388342165026,0.8547945205479452,0.8975188781014024,1460.0
5,5,30,32,0.3,palsu,0.7257438551099612,0.8848580441640379,0.7974413646055437,634.0
5,1,30,32,0.5,asli,0.933519944016795,0.9136986301369863,0.923502942194531,1460.0
5,1,30,32,0.5,palsu,0.8108108108108109,0.8503937007874016,0.830130668716372,635.0
5,2,30,32,0.5,asli,0.957613814756672,0.8356164383561644,0.8924652523774689,1460.0
5,2,30,32,0.5,palsu,0.707673568818514,0.9149606299212598,0.7980769230769231,635.0
5,3,30,32,0.5,asli,0.9298642533936652,0.8445205479452055,0.8851399856424982,1460.0
5,3,30,32,0.5,palsu,0.7048114434330299,0.8535433070866142,0.7720797720797721,635.0
5,4,30,32,0.5,asli,0.9416974169741698,0.873972602739726,0.9065719360568384,1460.0
5,4,30,32,0.5,palsu,0.7513513513513513,0.8755905511811024,0.8087272727272727,635.0
5,5,30,32,0.5,asli,0.9470899470899471,0.8582191780821918,0.9004671218109953,1460.0
5,5,30,32,0.5,palsu,0.7315175097276264,0.889589905362776,0.802846975088968,634.0
5,1,30,64,0.2,asli,0.9294964028776979,0.8849315068493151,0.9066666666666666,1460.0
5,1,30,64,0.2,palsu,0.7617021276595745,0.8456692913385827,0.8014925373134328,635.0
5,2,30,64,0.2,asli,0.9633638634471274,0.7924657534246575,0.869597895527997,1460.0
5,2,30,64,0.2,palsu,0.6610738255033557,0.9307086614173228,0.7730542838456508,635.0
5,3,30,64,0.2,asli,0.9352351580570547,0.8308219178082191,0.8799419659049692,1460.0
5,3,30,64,0.2,palsu,0.6904761904761905,0.8677165354330708,0.7690160502442428,635.0
5,4,30,64,0.2,asli,0.9651741293532339,0.7972602739726027,0.873218304576144,1460.0
5,4,30,64,0.2,palsu,0.6670416197975253,0.9338582677165355,0.7782152230971129,635.0
5,5,30,64,0.2,asli,0.9085948158253752,0.9123287671232877,0.9104579630895421,1460.0
5,5,30,64,0.2,palsu,0.7961783439490446,0.7886435331230284,0.7923930269413629,634.0
5,1,30,64,0.3,asli,0.8895502645502645,0.9212328767123288,0.905114401076716,1460.0
5,1,30,64,0.3,palsu,0.8027444253859348,0.7370078740157481,0.7684729064039408,635.0
5,2,30,64,0.3,asli,0.9610705596107056,0.8116438356164384,0.8800594132937245,1460.0
5,2,30,64,0.3,palsu,0.6809744779582366,0.9244094488188976,0.7842351369405478,635.0
5,3,30,64,0.3,asli,0.9376947040498442,0.8246575342465754,0.8775510204081632,1460.0
5,3,30,64,0.3,palsu,0.6843403205918619,0.8740157480314961,0.7676348547717843,635.0
5,4,30,64,0.3,asli,0.8743494423791821,0.8054794520547945,0.8385026737967914,1460.0
5,4,30,64,0.3,palsu,0.6213333333333333,0.7338582677165354,0.6729241877256318,635.0
5,5,30,64,0.3,asli,0.9527498063516654,0.8424657534246576,0.8942202835332607,1460.0
5,5,30,64,0.3,palsu,0.7135740971357409,0.9037854889589906,0.7974947807933194,634.0
5,1,30,64,0.5,asli,0.9383458646616541,0.8547945205479452,0.8946236559139785,1460.0
5,1,30,64,0.5,palsu,0.722875816993464,0.8708661417322835,0.79,635.0
5,2,30,64,0.5,asli,0.9581657280772325,0.8157534246575342,0.881243063263041,1460.0
5,2,30,64,0.5,palsu,0.6842723004694836,0.9181102362204724,0.7841291190316073,635.0
5,3,30,64,0.5,asli,0.9287272727272727,0.8746575342465753,0.9008818342151675,1460.0
5,3,30,64,0.5,palsu,0.7458333333333333,0.8456692913385827,0.792619926199262,635.0
5,4,30,64,0.5,asli,0.941351150705271,0.8684931506849315,0.9034556465977912,1460.0
5,4,30,64,0.5,palsu,0.7433155080213903,0.8755905511811024,0.8040491684743312,635.0
5,5,30,64,0.5,asli,0.9483037156704361,0.8041095890410959,0.8702742772424018,1460.0
5,5,30,64,0.5,palsu,0.6658878504672897,0.8990536277602523,0.7651006711409396,634.0
10,1,10,16,0.2,asli,0.9380664652567976,0.8506849315068493,0.8922413793103449,730.0
10,1,10,16,0.2,palsu,0.7176165803108808,0.8710691823899371,0.7869318181818182,318.0
10,2,10,16,0.2,asli,0.9478672985781991,0.821917808219178,0.880410858400587,730.0
10,2,10,16,0.2,palsu,0.6867469879518072,0.8962264150943396,0.7776261937244202,318.0
10,3,10,16,0.2,asli,0.9330218068535826,0.8205479452054795,0.8731778425655977,730.0
10,3,10,16,0.2,palsu,0.6773399014778325,0.8647798742138365,0.7596685082872928,318.0
10,4,10,16,0.2,asli,0.9118065433854907,0.8780821917808219,0.8946266573621773,730.0
10,4,10,16,0.2,palsu,0.7420289855072464,0.8050314465408805,0.7722473604826546,318.0
10,5,10,16,0.2,asli,0.937984496124031,0.8287671232876712,0.88,730.0
10,5,10,16,0.2,palsu,0.6890547263681592,0.8738170347003155,0.7705146036161336,317.0
10,6,10,16,0.2,asli,0.9231927710843374,0.8397260273972603,0.8794835007173601,730.0
10,6,10,16,0.2,palsu,0.6945169712793734,0.8391167192429022,0.76,317.0
10,7,10,16,0.2,asli,0.8509142053445851,0.8287671232876712,0.8396946564885496,730.0
10,7,10,16,0.2,palsu,0.6279761904761905,0.6656151419558359,0.6462480857580398,317.0
10,8,10,16,0.2,asli,0.9646182495344506,0.7095890410958904,0.8176795580110497,730.0
10,8,10,16,0.2,palsu,0.5843137254901961,0.9400630914826499,0.720677146311971,317.0
10,9,10,16,0.2,asli,0.9711538461538461,0.8301369863013699,0.8951255539143279,730.0
10,9,10,16,0.2,palsu,0.706855791962175,0.943217665615142,0.8081081081081081,317.0
10,10,10,16,0.2,asli,0.9121212121212121,0.8246575342465754,0.8661870503597122,730.0
10,10,10,16,0.2,palsu,0.6692506459948321,0.8170347003154574,0.7357954545454546,317.0
10,1,10,16,0.3,asli,0.9722222222222222,0.7671232876712328,0.8575803981623277,730.0
10,1,10,16,0.3,palsu,0.6398305084745762,0.949685534591195,0.7645569620253164,318.0
10,2,10,16,0.3,asli,0.9242857142857143,0.8863013698630137,0.9048951048951049,730.0
10,2,10,16,0.3,palsu,0.7614942528735632,0.8333333333333334,0.7957957957957958,318.0
10,3,10,16,0.3,asli,0.9522292993630573,0.8191780821917808,0.8807069219440353,730.0
10,3,10,16,0.3,palsu,0.6857142857142857,0.9056603773584906,0.7804878048780488,318.0
10,4,10,16,0.3,asli,0.9086826347305389,0.8315068493150685,0.8683834048640916,730.0
10,4,10,16,0.3,palsu,0.6763157894736842,0.8081761006289309,0.7363896848137536,318.0
10,5,10,16,0.3,asli,0.9306451612903226,0.7904109589041096,0.8548148148148148,730.0
10,5,10,16,0.3,palsu,0.6416861826697893,0.8643533123028391,0.7365591397849462,317.0
10,6,10,16,0.3,asli,0.9494290375203915,0.7972602739726027,0.8667163067758749,730.0
10,6,10,16,0.3,palsu,0.6589861751152074,0.9022082018927445,0.7616511318242344,317.0
10,7,10,16,0.3,asli,0.6972301814708691,1.0,0.8216094541361846,730.0
10,7,10,16,0.3,palsu,0.0,0.0,0.0,317.0
